account_id,customer_id,account_type,account_status,currency_code,branch_code,open_date,available_balance,account_country,relationship_tier
ACCT_SYN_000390,CUST_SYN_000390,CHECKING,ACTIVE,USD,SYN-BR-011,2024-06-24,263410.00,GB,STANDARD
ACCT_SYN_000391,CUST_SYN_000391,OPERATING,ACTIVE,EUR,SYN-BR-012,2024-06-23,271329.00,DE,PRIORITY
ACCT_SYN_000392,CUST_SYN_000392,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2024-06-22,279248.00,SG,STRATEGIC
ACCT_SYN_000393,CUST_SYN_000393,CHECKING,ACTIVE,USD,SYN-BR-014,2024-06-21,287167.00,US,STANDARD
ACCT_SYN_000394,CUST_SYN_000394,OPERATING,ACTIVE,EUR,SYN-BR-015,2024-06-20,295086.00,GB,PRIORITY
ACCT_SYN_000395,CUST_SYN_000395,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2024-06-19,303005.00,DE,STRATEGIC
ACCT_SYN_000396,CUST_SYN_000396,CHECKING,ACTIVE,USD,SYN-BR-017,2024-06-18,310924.00,SG,STANDARD
ACCT_SYN_000397,CUST_SYN_000397,OPERATING,ACTIVE,EUR,SYN-BR-018,2024-06-17,318843.00,US,PRIORITY
ACCT_SYN_000398,CUST_SYN_000398,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2024-06-16,326762.00,GB,STRATEGIC
ACCT_SYN_000399,CUST_SYN_000399,CHECKING,ACTIVE,USD,SYN-BR-020,2024-06-15,334681.00,DE,STANDARD
ACCT_SYN_000400,CUST_SYN_000400,OPERATING,ACTIVE,EUR,SYN-BR-001,2024-06-14,342600.00,SG,PRIORITY
ACCT_SYN_000401,CUST_SYN_000401,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2024-06-13,350519.00,US,STRATEGIC
ACCT_SYN_000402,CUST_SYN_000402,CHECKING,ACTIVE,USD,SYN-BR-003,2024-06-12,358438.00,GB,STANDARD
ACCT_SYN_000403,CUST_SYN_000403,OPERATING,ACTIVE,EUR,SYN-BR-004,2024-06-11,366357.00,DE,PRIORITY
ACCT_SYN_000404,CUST_SYN_000404,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2024-06-10,374276.00,SG,STRATEGIC
ACCT_SYN_000405,CUST_SYN_000405,CHECKING,ACTIVE,USD,SYN-BR-006,2024-06-09,382195.00,US,STANDARD
ACCT_SYN_000406,CUST_SYN_000406,OPERATING,ACTIVE,EUR,SYN-BR-007,2024-06-08,390114.00,GB,PRIORITY
ACCT_SYN_000407,CUST_SYN_000407,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2024-06-07,398033.00,DE,STRATEGIC
ACCT_SYN_000408,CUST_SYN_000408,CHECKING,ACTIVE,USD,SYN-BR-009,2024-06-06,405952.00,SG,STANDARD
ACCT_SYN_000409,CUST_SYN_000409,OPERATING,ACTIVE,EUR,SYN-BR-010,2024-06-05,413871.00,US,PRIORITY
ACCT_SYN_000410,CUST_SYN_000410,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2024-06-04,421790.00,GB,STRATEGIC
ACCT_SYN_000411,CUST_SYN_000411,CHECKING,ACTIVE,USD,SYN-BR-012,2024-06-03,429709.00,DE,STANDARD
ACCT_SYN_000412,CUST_SYN_000412,OPERATING,ACTIVE,EUR,SYN-BR-013,2024-06-02,437628.00,SG,PRIORITY
ACCT_SYN_000413,CUST_SYN_000413,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2024-06-01,445547.00,US,STRATEGIC
ACCT_SYN_000414,CUST_SYN_000414,CHECKING,ACTIVE,USD,SYN-BR-015,2024-05-31,453466.00,GB,STANDARD
ACCT_SYN_000415,CUST_SYN_000415,OPERATING,ACTIVE,EUR,SYN-BR-016,2024-05-30,461385.00,DE,PRIORITY
ACCT_SYN_000416,CUST_SYN_000416,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2024-05-29,469304.00,SG,STRATEGIC
ACCT_SYN_000417,CUST_SYN_000417,CHECKING,ACTIVE,USD,SYN-BR-018,2024-05-28,477223.00,US,STANDARD
ACCT_SYN_000418,CUST_SYN_000418,OPERATING,ACTIVE,EUR,SYN-BR-019,2024-05-27,485142.00,GB,PRIORITY
ACCT_SYN_000419,CUST_SYN_000419,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2024-05-26,493061.00,DE,STRATEGIC
ACCT_SYN_000420,CUST_SYN_000420,CHECKING,ACTIVE,USD,SYN-BR-001,2024-05-25,500980.00,SG,STANDARD
ACCT_SYN_000421,CUST_SYN_000421,OPERATING,ACTIVE,EUR,SYN-BR-002,2024-05-24,508899.00,US,PRIORITY
ACCT_SYN_000422,CUST_SYN_000422,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2024-05-23,516818.00,GB,STRATEGIC
ACCT_SYN_000423,CUST_SYN_000423,CHECKING,ACTIVE,USD,SYN-BR-004,2024-05-22,524737.00,DE,STANDARD
ACCT_SYN_000424,CUST_SYN_000424,OPERATING,ACTIVE,EUR,SYN-BR-005,2024-05-21,532656.00,SG,PRIORITY
ACCT_SYN_000425,CUST_SYN_000425,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2024-05-20,540575.00,US,STRATEGIC
ACCT_SYN_000426,CUST_SYN_000426,CHECKING,ACTIVE,USD,SYN-BR-007,2024-05-19,548494.00,GB,STANDARD
ACCT_SYN_000427,CUST_SYN_000427,OPERATING,ACTIVE,EUR,SYN-BR-008,2024-05-18,556413.00,DE,PRIORITY
ACCT_SYN_000428,CUST_SYN_000428,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2024-05-17,564332.00,SG,STRATEGIC
ACCT_SYN_000429,CUST_SYN_000429,CHECKING,ACTIVE,USD,SYN-BR-010,2024-05-16,572251.00,US,STANDARD
ACCT_SYN_000430,CUST_SYN_000430,OPERATING,ACTIVE,EUR,SYN-BR-011,2024-05-15,580170.00,GB,PRIORITY
ACCT_SYN_000431,CUST_SYN_000431,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2024-05-14,588089.00,DE,STRATEGIC
ACCT_SYN_000432,CUST_SYN_000432,CHECKING,ACTIVE,USD,SYN-BR-013,2024-05-13,596008.00,SG,STANDARD
ACCT_SYN_000433,CUST_SYN_000433,OPERATING,ACTIVE,EUR,SYN-BR-014,2024-05-12,603927.00,US,PRIORITY
ACCT_SYN_000434,CUST_SYN_000434,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2024-05-11,611846.00,GB,STRATEGIC
ACCT_SYN_000435,CUST_SYN_000435,CHECKING,ACTIVE,USD,SYN-BR-016,2024-05-10,619765.00,DE,STANDARD
ACCT_SYN_000436,CUST_SYN_000436,OPERATING,ACTIVE,EUR,SYN-BR-017,2024-05-09,627684.00,SG,PRIORITY
ACCT_SYN_000437,CUST_SYN_000437,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2024-05-08,635603.00,US,STRATEGIC
ACCT_SYN_000438,CUST_SYN_000438,CHECKING,ACTIVE,USD,SYN-BR-019,2024-05-07,643522.00,GB,STANDARD
ACCT_SYN_000439,CUST_SYN_000439,OPERATING,ACTIVE,EUR,SYN-BR-020,2024-05-06,651441.00,DE,PRIORITY
ACCT_SYN_000440,CUST_SYN_000440,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2024-05-05,659360.00,SG,STRATEGIC
ACCT_SYN_000441,CUST_SYN_000441,CHECKING,ACTIVE,USD,SYN-BR-002,2024-05-04,667279.00,US,STANDARD
ACCT_SYN_000442,CUST_SYN_000442,OPERATING,ACTIVE,EUR,SYN-BR-003,2024-05-03,675198.00,GB,PRIORITY
ACCT_SYN_000443,CUST_SYN_000443,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2024-05-02,683117.00,DE,STRATEGIC
ACCT_SYN_000444,CUST_SYN_000444,CHECKING,ACTIVE,USD,SYN-BR-005,2024-05-01,691036.00,SG,STANDARD
ACCT_SYN_000445,CUST_SYN_000445,OPERATING,ACTIVE,EUR,SYN-BR-006,2024-04-30,698955.00,US,PRIORITY
ACCT_SYN_000446,CUST_SYN_000446,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2024-04-29,706874.00,GB,STRATEGIC
ACCT_SYN_000447,CUST_SYN_000447,CHECKING,ACTIVE,USD,SYN-BR-008,2024-04-28,714793.00,DE,STANDARD
ACCT_SYN_000448,CUST_SYN_000448,OPERATING,ACTIVE,EUR,SYN-BR-009,2024-04-27,722712.00,SG,PRIORITY
ACCT_SYN_000449,CUST_SYN_000449,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2024-04-26,730631.00,US,STRATEGIC
ACCT_SYN_000450,CUST_SYN_000450,CHECKING,ACTIVE,USD,SYN-BR-011,2024-04-25,738550.00,GB,STANDARD
ACCT_SYN_000451,CUST_SYN_000451,OPERATING,ACTIVE,EUR,SYN-BR-012,2024-04-24,746469.00,DE,PRIORITY
ACCT_SYN_000452,CUST_SYN_000452,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2024-04-23,754388.00,SG,STRATEGIC
ACCT_SYN_000453,CUST_SYN_000453,CHECKING,ACTIVE,USD,SYN-BR-014,2024-04-22,762307.00,US,STANDARD
ACCT_SYN_000454,CUST_SYN_000454,OPERATING,ACTIVE,EUR,SYN-BR-015,2024-04-21,770226.00,GB,PRIORITY
ACCT_SYN_000455,CUST_SYN_000455,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2024-04-20,778145.00,DE,STRATEGIC
ACCT_SYN_000456,CUST_SYN_000456,CHECKING,ACTIVE,USD,SYN-BR-017,2024-04-19,786064.00,SG,STANDARD
ACCT_SYN_000457,CUST_SYN_000457,OPERATING,ACTIVE,EUR,SYN-BR-018,2024-04-18,793983.00,US,PRIORITY
ACCT_SYN_000458,CUST_SYN_000458,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2024-04-17,801902.00,GB,STRATEGIC
ACCT_SYN_000459,CUST_SYN_000459,CHECKING,ACTIVE,USD,SYN-BR-020,2024-04-16,809821.00,DE,STANDARD
ACCT_SYN_000460,CUST_SYN_000460,OPERATING,ACTIVE,EUR,SYN-BR-001,2024-04-15,817740.00,SG,PRIORITY
ACCT_SYN_000461,CUST_SYN_000461,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2024-04-14,825659.00,US,STRATEGIC
ACCT_SYN_000462,CUST_SYN_000462,CHECKING,ACTIVE,USD,SYN-BR-003,2024-04-13,833578.00,GB,STANDARD
ACCT_SYN_000463,CUST_SYN_000463,OPERATING,ACTIVE,EUR,SYN-BR-004,2024-04-12,841497.00,DE,PRIORITY
ACCT_SYN_000464,CUST_SYN_000464,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2024-04-11,849416.00,SG,STRATEGIC
ACCT_SYN_000465,CUST_SYN_000465,CHECKING,ACTIVE,USD,SYN-BR-006,2024-04-10,857335.00,US,STANDARD
ACCT_SYN_000466,CUST_SYN_000466,OPERATING,ACTIVE,EUR,SYN-BR-007,2024-04-09,865254.00,GB,PRIORITY
ACCT_SYN_000467,CUST_SYN_000467,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2024-04-08,873173.00,DE,STRATEGIC
ACCT_SYN_000468,CUST_SYN_000468,CHECKING,ACTIVE,USD,SYN-BR-009,2024-04-07,881092.00,SG,STANDARD
ACCT_SYN_000469,CUST_SYN_000469,OPERATING,ACTIVE,EUR,SYN-BR-010,2024-04-06,889011.00,US,PRIORITY
ACCT_SYN_000470,CUST_SYN_000470,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2024-04-05,896930.00,GB,STRATEGIC
ACCT_SYN_000471,CUST_SYN_000471,CHECKING,ACTIVE,USD,SYN-BR-012,2024-04-04,904849.00,DE,STANDARD
ACCT_SYN_000472,CUST_SYN_000472,OPERATING,ACTIVE,EUR,SYN-BR-013,2024-04-03,912768.00,SG,PRIORITY
ACCT_SYN_000473,CUST_SYN_000473,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2024-04-02,920687.00,US,STRATEGIC
ACCT_SYN_000474,CUST_SYN_000474,CHECKING,ACTIVE,USD,SYN-BR-015,2024-04-01,928606.00,GB,STANDARD
ACCT_SYN_000475,CUST_SYN_000475,OPERATING,ACTIVE,EUR,SYN-BR-016,2024-03-31,936525.00,DE,PRIORITY
ACCT_SYN_000476,CUST_SYN_000476,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2024-03-30,944444.00,SG,STRATEGIC
ACCT_SYN_000477,CUST_SYN_000477,CHECKING,ACTIVE,USD,SYN-BR-018,2024-03-29,952363.00,US,STANDARD
ACCT_SYN_000478,CUST_SYN_000478,OPERATING,ACTIVE,EUR,SYN-BR-019,2024-03-28,960282.00,GB,PRIORITY
ACCT_SYN_000479,CUST_SYN_000479,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2024-03-27,968201.00,DE,STRATEGIC
ACCT_SYN_000480,CUST_SYN_000480,CHECKING,ACTIVE,USD,SYN-BR-001,2024-03-26,26120.00,SG,STANDARD
ACCT_SYN_000481,CUST_SYN_000481,OPERATING,ACTIVE,EUR,SYN-BR-002,2024-03-25,34039.00,US,PRIORITY
ACCT_SYN_000482,CUST_SYN_000482,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2024-03-24,41958.00,GB,STRATEGIC
ACCT_SYN_000483,CUST_SYN_000483,CHECKING,ACTIVE,USD,SYN-BR-004,2024-03-23,49877.00,DE,STANDARD
ACCT_SYN_000484,CUST_SYN_000484,OPERATING,ACTIVE,EUR,SYN-BR-005,2024-03-22,57796.00,SG,PRIORITY
ACCT_SYN_000485,CUST_SYN_000485,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2024-03-21,65715.00,US,STRATEGIC
ACCT_SYN_000486,CUST_SYN_000486,CHECKING,ACTIVE,USD,SYN-BR-007,2024-03-20,73634.00,GB,STANDARD
ACCT_SYN_000487,CUST_SYN_000487,OPERATING,ACTIVE,EUR,SYN-BR-008,2024-03-19,81553.00,DE,PRIORITY
ACCT_SYN_000488,CUST_SYN_000488,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2024-03-18,89472.00,SG,STRATEGIC
ACCT_SYN_000489,CUST_SYN_000489,CHECKING,ACTIVE,USD,SYN-BR-010,2024-03-17,97391.00,US,STANDARD
ACCT_SYN_000490,CUST_SYN_000490,OPERATING,ACTIVE,EUR,SYN-BR-011,2024-03-16,105310.00,GB,PRIORITY
ACCT_SYN_000491,CUST_SYN_000491,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2024-03-15,113229.00,DE,STRATEGIC
ACCT_SYN_000492,CUST_SYN_000492,CHECKING,ACTIVE,USD,SYN-BR-013,2024-03-14,121148.00,SG,STANDARD
ACCT_SYN_000493,CUST_SYN_000493,OPERATING,ACTIVE,EUR,SYN-BR-014,2024-03-13,129067.00,US,PRIORITY
ACCT_SYN_000494,CUST_SYN_000494,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2024-03-12,136986.00,GB,STRATEGIC
ACCT_SYN_000495,CUST_SYN_000495,CHECKING,ACTIVE,USD,SYN-BR-016,2024-03-11,144905.00,DE,STANDARD
ACCT_SYN_000496,CUST_SYN_000496,OPERATING,ACTIVE,EUR,SYN-BR-017,2024-03-10,152824.00,SG,PRIORITY
ACCT_SYN_000497,CUST_SYN_000497,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2024-03-09,160743.00,US,STRATEGIC
ACCT_SYN_000498,CUST_SYN_000498,CHECKING,ACTIVE,USD,SYN-BR-019,2024-03-08,168662.00,GB,STANDARD
ACCT_SYN_000499,CUST_SYN_000499,OPERATING,ACTIVE,EUR,SYN-BR-020,2024-03-07,176581.00,DE,PRIORITY
ACCT_SYN_000500,CUST_SYN_000500,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2024-03-06,184500.00,SG,STRATEGIC
ACCT_SYN_000501,CUST_SYN_000501,CHECKING,ACTIVE,USD,SYN-BR-002,2024-03-05,192419.00,US,STANDARD
ACCT_SYN_000502,CUST_SYN_000502,OPERATING,ACTIVE,EUR,SYN-BR-003,2024-03-04,200338.00,GB,PRIORITY
ACCT_SYN_000503,CUST_SYN_000503,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2024-03-03,208257.00,DE,STRATEGIC
ACCT_SYN_000504,CUST_SYN_000504,CHECKING,ACTIVE,USD,SYN-BR-005,2024-03-02,216176.00,SG,STANDARD
ACCT_SYN_000505,CUST_SYN_000505,OPERATING,ACTIVE,EUR,SYN-BR-006,2024-03-01,224095.00,US,PRIORITY
ACCT_SYN_000506,CUST_SYN_000506,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2024-02-29,232014.00,GB,STRATEGIC
ACCT_SYN_000507,CUST_SYN_000507,CHECKING,ACTIVE,USD,SYN-BR-008,2024-02-28,239933.00,DE,STANDARD
ACCT_SYN_000508,CUST_SYN_000508,OPERATING,ACTIVE,EUR,SYN-BR-009,2024-02-27,247852.00,SG,PRIORITY
ACCT_SYN_000509,CUST_SYN_000509,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2024-02-26,255771.00,US,STRATEGIC
ACCT_SYN_000510,CUST_SYN_000510,CHECKING,ACTIVE,USD,SYN-BR-011,2024-02-25,263690.00,GB,STANDARD
ACCT_SYN_000511,CUST_SYN_000511,OPERATING,ACTIVE,EUR,SYN-BR-012,2024-02-24,271609.00,DE,PRIORITY
ACCT_SYN_000512,CUST_SYN_000512,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2024-02-23,279528.00,SG,STRATEGIC
ACCT_SYN_000513,CUST_SYN_000513,CHECKING,ACTIVE,USD,SYN-BR-014,2024-02-22,287447.00,US,STANDARD
ACCT_SYN_000514,CUST_SYN_000514,OPERATING,ACTIVE,EUR,SYN-BR-015,2024-02-21,295366.00,GB,PRIORITY
ACCT_SYN_000515,CUST_SYN_000515,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2024-02-20,303285.00,DE,STRATEGIC
ACCT_SYN_000516,CUST_SYN_000516,CHECKING,ACTIVE,USD,SYN-BR-017,2024-02-19,311204.00,SG,STANDARD
ACCT_SYN_000517,CUST_SYN_000517,OPERATING,ACTIVE,EUR,SYN-BR-018,2024-02-18,319123.00,US,PRIORITY
ACCT_SYN_000518,CUST_SYN_000518,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2024-02-17,327042.00,GB,STRATEGIC
ACCT_SYN_000519,CUST_SYN_000519,CHECKING,ACTIVE,USD,SYN-BR-020,2024-02-16,334961.00,DE,STANDARD
ACCT_SYN_000520,CUST_SYN_000520,OPERATING,ACTIVE,EUR,SYN-BR-001,2024-02-15,342880.00,SG,PRIORITY
ACCT_SYN_000521,CUST_SYN_000521,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2024-02-14,350799.00,US,STRATEGIC
ACCT_SYN_000522,CUST_SYN_000522,CHECKING,ACTIVE,USD,SYN-BR-003,2024-02-13,358718.00,GB,STANDARD
ACCT_SYN_000523,CUST_SYN_000523,OPERATING,ACTIVE,EUR,SYN-BR-004,2024-02-12,366637.00,DE,PRIORITY
ACCT_SYN_000524,CUST_SYN_000524,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2024-02-11,374556.00,SG,STRATEGIC
ACCT_SYN_000525,CUST_SYN_000525,CHECKING,ACTIVE,USD,SYN-BR-006,2024-02-10,382475.00,US,STANDARD
ACCT_SYN_000526,CUST_SYN_000526,OPERATING,ACTIVE,EUR,SYN-BR-007,2024-02-09,390394.00,GB,PRIORITY
ACCT_SYN_000527,CUST_SYN_000527,SETTLEMENT,ACTIVE,GBP,SYN-BR-008,2024-02-08,398313.00,DE,STRATEGIC
ACCT_SYN_000528,CUST_SYN_000528,CHECKING,ACTIVE,USD,SYN-BR-009,2024-02-07,406232.00,SG,STANDARD
ACCT_SYN_000529,CUST_SYN_000529,OPERATING,ACTIVE,EUR,SYN-BR-010,2024-02-06,414151.00,US,PRIORITY
ACCT_SYN_000530,CUST_SYN_000530,SETTLEMENT,ACTIVE,GBP,SYN-BR-011,2024-02-05,422070.00,GB,STRATEGIC
ACCT_SYN_000531,CUST_SYN_000531,CHECKING,ACTIVE,USD,SYN-BR-012,2024-02-04,429989.00,DE,STANDARD
ACCT_SYN_000532,CUST_SYN_000532,OPERATING,ACTIVE,EUR,SYN-BR-013,2024-02-03,437908.00,SG,PRIORITY
ACCT_SYN_000533,CUST_SYN_000533,SETTLEMENT,ACTIVE,GBP,SYN-BR-014,2024-02-02,445827.00,US,STRATEGIC
ACCT_SYN_000534,CUST_SYN_000534,CHECKING,ACTIVE,USD,SYN-BR-015,2024-02-01,453746.00,GB,STANDARD
ACCT_SYN_000535,CUST_SYN_000535,OPERATING,ACTIVE,EUR,SYN-BR-016,2024-01-31,461665.00,DE,PRIORITY
ACCT_SYN_000536,CUST_SYN_000536,SETTLEMENT,ACTIVE,GBP,SYN-BR-017,2024-01-30,469584.00,SG,STRATEGIC
ACCT_SYN_000537,CUST_SYN_000537,CHECKING,ACTIVE,USD,SYN-BR-018,2024-01-29,477503.00,US,STANDARD
ACCT_SYN_000538,CUST_SYN_000538,OPERATING,ACTIVE,EUR,SYN-BR-019,2024-01-28,485422.00,GB,PRIORITY
ACCT_SYN_000539,CUST_SYN_000539,SETTLEMENT,ACTIVE,GBP,SYN-BR-020,2024-01-27,493341.00,DE,STRATEGIC
ACCT_SYN_000540,CUST_SYN_000540,CHECKING,ACTIVE,USD,SYN-BR-001,2024-01-26,501260.00,SG,STANDARD
ACCT_SYN_000541,CUST_SYN_000541,OPERATING,ACTIVE,EUR,SYN-BR-002,2024-01-25,509179.00,US,PRIORITY
ACCT_SYN_000542,CUST_SYN_000542,SETTLEMENT,ACTIVE,GBP,SYN-BR-003,2024-01-24,517098.00,GB,STRATEGIC
ACCT_SYN_000543,CUST_SYN_000543,CHECKING,ACTIVE,USD,SYN-BR-004,2024-01-23,525017.00,DE,STANDARD
ACCT_SYN_000544,CUST_SYN_000544,OPERATING,ACTIVE,EUR,SYN-BR-005,2024-01-22,532936.00,SG,PRIORITY
ACCT_SYN_000545,CUST_SYN_000545,SETTLEMENT,ACTIVE,GBP,SYN-BR-006,2024-01-21,540855.00,US,STRATEGIC
ACCT_SYN_000546,CUST_SYN_000546,CHECKING,ACTIVE,USD,SYN-BR-007,2024-01-20,548774.00,GB,STANDARD
ACCT_SYN_000547,CUST_SYN_000547,OPERATING,ACTIVE,EUR,SYN-BR-008,2024-01-19,556693.00,DE,PRIORITY
ACCT_SYN_000548,CUST_SYN_000548,SETTLEMENT,ACTIVE,GBP,SYN-BR-009,2024-01-18,564612.00,SG,STRATEGIC
ACCT_SYN_000549,CUST_SYN_000549,CHECKING,ACTIVE,USD,SYN-BR-010,2024-01-17,572531.00,US,STANDARD
ACCT_SYN_000550,CUST_SYN_000550,OPERATING,ACTIVE,EUR,SYN-BR-011,2024-01-16,580450.00,GB,PRIORITY
ACCT_SYN_000551,CUST_SYN_000551,SETTLEMENT,ACTIVE,GBP,SYN-BR-012,2024-01-15,588369.00,DE,STRATEGIC
ACCT_SYN_000552,CUST_SYN_000552,CHECKING,ACTIVE,USD,SYN-BR-013,2024-01-14,596288.00,SG,STANDARD
ACCT_SYN_000553,CUST_SYN_000553,OPERATING,ACTIVE,EUR,SYN-BR-014,2024-01-13,604207.00,US,PRIORITY
ACCT_SYN_000554,CUST_SYN_000554,SETTLEMENT,ACTIVE,GBP,SYN-BR-015,2024-01-12,612126.00,GB,STRATEGIC
ACCT_SYN_000555,CUST_SYN_000555,CHECKING,ACTIVE,USD,SYN-BR-016,2024-01-11,620045.00,DE,STANDARD
ACCT_SYN_000556,CUST_SYN_000556,OPERATING,ACTIVE,EUR,SYN-BR-017,2024-01-10,627964.00,SG,PRIORITY
ACCT_SYN_000557,CUST_SYN_000557,SETTLEMENT,ACTIVE,GBP,SYN-BR-018,2024-01-09,635883.00,US,STRATEGIC
ACCT_SYN_000558,CUST_SYN_000558,CHECKING,ACTIVE,USD,SYN-BR-019,2024-01-08,643802.00,GB,STANDARD
ACCT_SYN_000559,CUST_SYN_000559,OPERATING,ACTIVE,EUR,SYN-BR-020,2024-01-07,651721.00,DE,PRIORITY
ACCT_SYN_000560,CUST_SYN_000560,SETTLEMENT,ACTIVE,GBP,SYN-BR-001,2024-01-06,659640.00,SG,STRATEGIC
ACCT_SYN_000561,CUST_SYN_000561,CHECKING,ACTIVE,USD,SYN-BR-002,2024-01-05,667559.00,US,STANDARD
ACCT_SYN_000562,CUST_SYN_000562,OPERATING,ACTIVE,EUR,SYN-BR-003,2024-01-04,675478.00,GB,PRIORITY
ACCT_SYN_000563,CUST_SYN_000563,SETTLEMENT,ACTIVE,GBP,SYN-BR-004,2024-01-03,683397.00,DE,STRATEGIC
ACCT_SYN_000564,CUST_SYN_000564,CHECKING,ACTIVE,USD,SYN-BR-005,2024-01-02,691316.00,SG,STANDARD
ACCT_SYN_000565,CUST_SYN_000565,OPERATING,ACTIVE,EUR,SYN-BR-006,2024-01-01,699235.00,US,PRIORITY
ACCT_SYN_000566,CUST_SYN_000566,SETTLEMENT,ACTIVE,GBP,SYN-BR-007,2023-12-31,707154.00,GB,STRATEGIC
ACCT_SYN_000567,CUST_SYN_000567,CHECKING,ACTIVE,USD,SYN-BR-008,2023-12-30,715073.00,DE,STANDARD
ACCT_SYN_000568,CUST_SYN_000568,OPERATING,ACTIVE,EUR,SYN-BR-009,2023-12-29,722992.00,SG,PRIORITY
ACCT_SYN_000569,CUST_SYN_000569,SETTLEMENT,ACTIVE,GBP,SYN-BR-010,2023-12-28,730911.00,US,STRATEGIC
ACCT_SYN_000570,CUST_SYN_000570,CHECKING,ACTIVE,USD,SYN-BR-011,2023-12-27,738830.00,GB,STANDARD
ACCT_SYN_000571,CUST_SYN_000571,OPERATING,ACTIVE,EUR,SYN-BR-012,2023-12-26,746749.00,DE,PRIORITY
ACCT_SYN_000572,CUST_SYN_000572,SETTLEMENT,ACTIVE,GBP,SYN-BR-013,2023-12-25,754668.00,SG,STRATEGIC
ACCT_SYN_000573,CUST_SYN_000573,CHECKING,ACTIVE,USD,SYN-BR-014,2023-12-24,762587.00,US,STANDARD
ACCT_SYN_000574,CUST_SYN_000574,OPERATING,ACTIVE,EUR,SYN-BR-015,2023-12-23,770506.00,GB,PRIORITY
ACCT_SYN_000575,CUST_SYN_000575,SETTLEMENT,ACTIVE,GBP,SYN-BR-016,2023-12-22,778425.00,DE,STRATEGIC
ACCT_SYN_000576,CUST_SYN_000576,CHECKING,ACTIVE,USD,SYN-BR-017,2023-12-21,786344.00,SG,STANDARD
ACCT_SYN_000577,CUST_SYN_000577,OPERATING,ACTIVE,EUR,SYN-BR-018,2023-12-20,794263.00,US,PRIORITY
ACCT_SYN_000578,CUST_SYN_000578,SETTLEMENT,ACTIVE,GBP,SYN-BR-019,2023-12-19,802182.00,GB,STRATEGIC
ACCT_SYN_000579,CUST_SYN_000579,CHECKING,ACTIVE,USD,SYN-BR-020,2023-12-18,810101.00,DE,STANDARD
ACCT_SYN_000580,CUST_SYN_000580,OPERATING,ACTIVE,EUR,SYN-BR-001,2023-12-17,818020.00,SG,PRIORITY
ACCT_SYN_000581,CUST_SYN_000581,SETTLEMENT,ACTIVE,GBP,SYN-BR-002,2023-12-16,825939.00,US,STRATEGIC
ACCT_SYN_000582,CUST_SYN_000582,CHECKING,ACTIVE,USD,SYN-BR-003,2023-12-15,833858.00,GB,STANDARD
ACCT_SYN_000583,CUST_SYN_000583,OPERATING,ACTIVE,EUR,SYN-BR-004,2023-12-14,841777.00,DE,PRIORITY
ACCT_SYN_000584,CUST_SYN_000584,SETTLEMENT,ACTIVE,GBP,SYN-BR-005,2023-12-13,849696.00,SG,STRATEGIC
